id	headword	subject_type	vol	fascicle	date	col1	col2	colspan	author1	author2	author3	author4	entry_type	scan	Wikidata	FactGrid	Mythogram	redirect_target	remarks
RLM07623	Medrus		2.2	32	1896	2518		2518					cross-reference	https://www.archive.org/details/ausfhrlichesle0202rosc/page/n380/mode/1up				Mithras	
RLM07624	Meduna	deity	2.2	32	1896	2518		2518	Peter				article	https://www.archive.org/details/ausfhrlichesle0202rosc/page/n380/mode/1up					
RLM07625	Medusa 1		2.2	32	1896	2518		2518	Roscher				cross-reference	https://www.archive.org/details/ausfhrlichesle0202rosc/page/n380/mode/1up				Gorgones and Perseus	
RLM07626	Medusa 2	character	2.2	32	1896	2518	2519	2518–2519	Roscher				article	https://www.archive.org/details/ausfhrlichesle0202rosc/page/n380/mode/1up					
RLM07627	Medusa 3	character	2.2	32	1896	2519		2519	Roscher				article	https://www.archive.org/details/ausfhrlichesle0202rosc/page/n381/mode/1up					
RLM07628	Medusa 4	character	2.2	32	1896	2519		2519	Roscher				article	https://www.archive.org/details/ausfhrlichesle0202rosc/page/n381/mode/1up					
RLM07629	Medusa 5	character	2.2	32	1896	2519		2519	Roscher				article	https://www.archive.org/details/ausfhrlichesle0202rosc/page/n381/mode/1up					
RLM07630	Medusa 6		2.2	32	1896	2519		2519	Roscher				cross-reference	https://www.archive.org/details/ausfhrlichesle0202rosc/page/n381/mode/1up				Melosa	
RLM07631	Medyzis	deity	2.2	32	1896	2519		2519	Peter				article	https://www.archive.org/details/ausfhrlichesle0202rosc/page/n381/mode/1up					
RLM07632	Meergreis	deity	2.2	32	1896	2519		2519					cross-reference	https://www.archive.org/details/ausfhrlichesle0202rosc/page/n381/mode/1up	Q1398720			Geron, Halios, Nereus, Triton, Proteus, Herakles	
RLM07633	Mefitis 1	deity	2.2	32	1896	2519	2521	2519–2521	Peter				article	https://www.archive.org/details/ausfhrlichesle0202rosc/page/n381/mode/1up					
RLM07634	Mefitis 2	deity	2.2	32	1896	2519	2521	2519–2521	Peter				article	https://www.archive.org/details/ausfhrlichesle0202rosc/page/n381/mode/1up					
RLM07635	Megabrontes	character	2.2	32	1896	2521		2521	Schirmer				article	https://www.archive.org/details/ausfhrlichesle0202rosc/page/n382/mode/1up					
RLM07636	Megades	character	2.2	32	1896	2521		2521	Höfer				article	https://www.archive.org/details/ausfhrlichesle0202rosc/page/n382/mode/1up					
RLM07637	Megaira		2.2	32	1896	2522		2522					cross-reference	https://www.archive.org/details/ausfhrlichesle0202rosc/page/n382/mode/1up				Erinyen	
RLM07638	Megakles	character	2.2	32	1896	2522		2522	Höfer				article	https://www.archive.org/details/ausfhrlichesle0202rosc/page/n382/mode/1up					
RLM07639	Megaklo	character	2.2	32	1896	2522		2522	Stoll				article	https://www.archive.org/details/ausfhrlichesle0202rosc/page/n382/mode/1up					
RLM07640	Megalai theai	epithet	2.2	32	1896	2522		2522	Roscher				article	https://www.archive.org/details/ausfhrlichesle0202rosc/page/n382/mode/1up					
RLM07641	Megalartos	epithet	2.2	32	1896	2522		2522	Stoll				article	https://www.archive.org/details/ausfhrlichesle0202rosc/page/n382/mode/1up					
RLM07642	Megale	epithet	2.2	32	1896	2522		2522	Roscher				article	https://www.archive.org/details/ausfhrlichesle0202rosc/page/n382/mode/1up					
RLM07643	Megalesios	character	2.2	32	1896	2522		2522	Höfer				article	https://www.archive.org/details/ausfhrlichesle0202rosc/page/n382/mode/1up					
RLM07644	Megaletor	character	2.2	32	1896	2522		2522	Schirmer				article	https://www.archive.org/details/ausfhrlichesle0202rosc/page/n382/mode/1up					
RLM07645	Megaloi Theoi	collective_deity	2.2	32	1896	2522	2541	2522–2541	Bloch				article	https://www.archive.org/details/ausfhrlichesle0202rosc/page/n382/mode/1up					
RLM07646	Megalokephaloi	tribe	2.2	32	1896	2541		2541	Stoll				article	https://www.archive.org/details/ausfhrlichesle0202rosc/page/n392/mode/1up					
RLM07647	Megalomazos	epithet	2.2	32	1896	2541		2541					cross-reference	https://www.archive.org/details/ausfhrlichesle0202rosc/page/n392/mode/1up				Megalartos	
RLM07648	Megalophelos (?)	deity	2.2	32	1896	2541		2541	Drexler				article	https://www.archive.org/details/ausfhrlichesle0202rosc/page/n392/mode/1up					
RLM07649	Megalopolis		2.2	32	1896	2541		2541	Drexler				cross-reference	https://www.archive.org/details/ausfhrlichesle0202rosc/page/n392/mode/1up				Lokalpersonifikationen	
RLM07650	Megalossakes	character	2.2	32	1896	2541		2541	Schirmer				article	https://www.archive.org/details/ausfhrlichesle0202rosc/page/n392/mode/1up					
RLM07651	Megamede	character	2.2	32	1896	2541		2541	Stoll				article	https://www.archive.org/details/ausfhrlichesle0202rosc/page/n392/mode/1up					
RLM07652	Megamedes	deity	2.2	32	1896	2541		2541	Schirmer	Roscher			article	https://www.archive.org/details/ausfhrlichesle0202rosc/page/n392/mode/1up					
RLM07653	Meganeira 1	character	2.2	32	1896	2541		2541	Schirmer				article	https://www.archive.org/details/ausfhrlichesle0202rosc/page/n392/mode/1up					
RLM07654	Meganeira 2	character	2.2	32	1896	2541		2541	Schirmer				article	https://www.archive.org/details/ausfhrlichesle0202rosc/page/n392/mode/1up					
RLM07655	Meganeira 3	character	2.2	32	1896	2541		2541	Schirmer				article	https://www.archive.org/details/ausfhrlichesle0202rosc/page/n392/mode/1up					
RLM07656	Megapenthes 1	character	2.2	32	1896	2542		2542	Schirmer	Höfer	Drexler		article	https://www.archive.org/details/ausfhrlichesle0202rosc/page/n392/mode/1up					
RLM07657	Megapenthes 2	character	2.2	32	1896	2542		2542	Schirmer	Höfer	Drexler		article	https://www.archive.org/details/ausfhrlichesle0202rosc/page/n392/mode/1up					
RLM07658	Megara 1	character	2.2	32	1896	2542	2546	2542–2546	Jessen				article	https://www.archive.org/details/ausfhrlichesle0202rosc/page/n392/mode/1up					
RLM07659	Megara 2	character	2.2	32	1896	2546		2546	Jessen				article	https://www.archive.org/details/ausfhrlichesle0202rosc/page/n394/mode/1up					
RLM07660	Megara 3	nymph	2.2	32	1896	2546		2546	Jessen	Drexler			article	https://www.archive.org/details/ausfhrlichesle0202rosc/page/n394/mode/1up					
RLM07661	Megareus 1	character	2.2	32	1896	2546	2547	2546–2547	Schirmer	Drexler			article	https://www.archive.org/details/ausfhrlichesle0202rosc/page/n394/mode/1up					
RLM07662	Megareus 2	character	2.2	32	1896	2547		2547	Schirmer				article	https://www.archive.org/details/ausfhrlichesle0202rosc/page/n395/mode/1up					
RLM07663	Megaros	character	2.2	32	1896	2547		2547	Schirmer				article	https://www.archive.org/details/ausfhrlichesle0202rosc/page/n395/mode/1up					
RLM07664	Megarsos	character	2.2	32	1896	2547		2547	Stoll				article	https://www.archive.org/details/ausfhrlichesle0202rosc/page/n395/mode/1up					
RLM07665	Megas	character	2.2	32	1896	2547		2547	Stoll				article	https://www.archive.org/details/ausfhrlichesle0202rosc/page/n395/mode/1up					
RLM07666	Megas, Megale		2.2	32	1896	2547		2547					cross-reference	https://www.archive.org/details/ausfhrlichesle0202rosc/page/n395/mode/1up				Megistos	
RLM07667	Megas Pan		2.2	32	1896	2547		2547					cross-reference	https://www.archive.org/details/ausfhrlichesle0202rosc/page/n395/mode/1up				Pan	
RLM07668	Megatas	deity	2.2	32	1896	2547		2547	Höfer				article	https://www.archive.org/details/ausfhrlichesle0202rosc/page/n395/mode/1up					
RLM07669	Meges 1	character	2.2	32	1896	2547	2548	2547–2548	Schirmer	Drexler			article	https://www.archive.org/details/ausfhrlichesle0202rosc/page/n395/mode/1up					
RLM07670	Meges 2	character	2.2	32	1896	2548		2548	Schirmer				article	https://www.archive.org/details/ausfhrlichesle0202rosc/page/n395/mode/1up					
RLM07671	Megessares	character	2.2	32	1896	2548		2548	Schirmer	Drexler			article	https://www.archive.org/details/ausfhrlichesle0202rosc/page/n395/mode/1up					
RLM07672	Megisteus 1	character	2.2	32	1896	2548		2548	Stoll				article	https://www.archive.org/details/ausfhrlichesle0202rosc/page/n395/mode/1up					
RLM07673	Megisteus 2	epithet	2.2	32	1896	2548		2548	Höfer	Drexler			article	https://www.archive.org/details/ausfhrlichesle0202rosc/page/n395/mode/1up					
RLM07674	Megisteus 3	epithet	2.2	32	1896	2548		2548	Höfer	Drexler			article	https://www.archive.org/details/ausfhrlichesle0202rosc/page/n395/mode/1up					
RLM07675	Megisto 1	character	2.2	32	1896	2548		2548	Schirmer	Drexler			article	https://www.archive.org/details/ausfhrlichesle0202rosc/page/n395/mode/1up					
RLM07676	Megisto 2	deity	2.2	32	1896	2548	2549	2548–2549	Drexler				article	https://www.archive.org/details/ausfhrlichesle0202rosc/page/n395/mode/1up					
RLM07677	Megistos	epithet	2.2	32	1896	2549	2553	2549–2553	Stoll	Drexler	Roscher		article	https://www.archive.org/details/ausfhrlichesle0202rosc/page/n396/mode/1up					
RLM07678	Megon	character	2.2	32	1896	2553		2553					article	https://www.archive.org/details/ausfhrlichesle0202rosc/page/n398/mode/1up					
RLM07679	Megrin	epithet	2.2	32	1896	2553	2557	2553–2557	Drexler				cross-reference	https://www.archive.org/details/ausfhrlichesle0202rosc/page/n398/mode/1up					with addenda to Balmarkodes
RLM07680	Meidias	character	2.2	32	1896	2557		2557	Stoll				article	https://www.archive.org/details/ausfhrlichesle0202rosc/page/n400/mode/1up					
RLM07681	Meilanion, Melanion 1	character	2.2	32	1896	2557	2558	2557–2558	Schirmer	Höfer	Drexler		article	https://www.archive.org/details/ausfhrlichesle0202rosc/page/n400/mode/1up					
RLM07682	Meilanion, Melanion 2	character	2.2	32	1896	2558		2558	Schirmer				article	https://www.archive.org/details/ausfhrlichesle0202rosc/page/n400/mode/1up					
RLM07683	Meilanion, Melanion 3	character	2.2	32	1896	2558		2558	Schirmer				article	https://www.archive.org/details/ausfhrlichesle0202rosc/page/n400/mode/1up					
RLM07684	Meiletos		2.2	32	1896	2558		2558	Drexler				cross-reference	https://www.archive.org/details/ausfhrlichesle0202rosc/page/n400/mode/1up				Miletos	
RLM07685	Meilichie 1	epithet	2.2	32	1896	2558		2558	Höfer				article	https://www.archive.org/details/ausfhrlichesle0202rosc/page/n400/mode/1up					
RLM07686	Meilichie 2	epithet	2.2	32	1896	2558		2558	Höfer				article	https://www.archive.org/details/ausfhrlichesle0202rosc/page/n400/mode/1up					
RLM07687	Meilichie 3	epithet	2.2	32	1896	2558		2558	Höfer				article	https://www.archive.org/details/ausfhrlichesle0202rosc/page/n400/mode/1up					
RLM07688	Meilichie 4	epithet	2.2	32	1896	2558		2558	Höfer				article	https://www.archive.org/details/ausfhrlichesle0202rosc/page/n400/mode/1up					
RLM07689	Meilichios 1	epithet	2.2	32	1896	2558		2558	Höfer				article	https://www.archive.org/details/ausfhrlichesle0202rosc/page/n400/mode/1up					
RLM07690	Meilichios 2	epithet	2.2	32	1896	2558	2563	2558–2563	Höfer	Drexler			article	https://www.archive.org/details/ausfhrlichesle0202rosc/page/n400/mode/1up					
RLM07691	Meilichios 3	epithet	2.2	32	1896	2563		2563	Höfer				article	https://www.archive.org/details/ausfhrlichesle0202rosc/page/n403/mode/1up					
RLM07692	Meilichios 4	epithet	2.2	32	1896	2563		2563	Höfer				article	https://www.archive.org/details/ausfhrlichesle0202rosc/page/n403/mode/1up					
RLM07693	Meilichios 5	epithet	2.2	32	1896	2563		2563	Höfer				article	https://www.archive.org/details/ausfhrlichesle0202rosc/page/n403/mode/1up					
RLM07694	Meilichos	character	2.2	32	1896	2563		2563	Höfer				article	https://www.archive.org/details/ausfhrlichesle0202rosc/page/n403/mode/1up					
RLM07695	Meilinoë	epithet	2.2	32	1896	2563		2563	Höfer				article	https://www.archive.org/details/ausfhrlichesle0202rosc/page/n403/mode/1up					
RLM07696	Meimnon		2.2	32	1896	2563		2563	Drexler				cross-reference	https://www.archive.org/details/ausfhrlichesle0202rosc/page/n403/mode/1up				Memnon	
RLM07697	Meinoëtes	epithet	2.2	32	1896	2563	2564	2563–2564	Höfer	Drexler			article	https://www.archive.org/details/ausfhrlichesle0202rosc/page/n403/mode/1up					
RLM07698	Meinos		2.2	32	1896	2564		2564	Höfer				cross-reference	https://www.archive.org/details/ausfhrlichesle0202rosc/page/n403/mode/1up				Minos	
RLM07699	Meion		2.2	32	1896	2564		2564					cross-reference	https://www.archive.org/details/ausfhrlichesle0202rosc/page/n403/mode/1up				Maion	
RLM07700	Meiro		2.2	32	1896	2564		2564					cross-reference	https://www.archive.org/details/ausfhrlichesle0202rosc/page/n403/mode/1up				Miro	
RLM07701	Mekionike	character	2.2	32	1896	2564		2564	Stoll	Roscher	Höfer		article	https://www.archive.org/details/ausfhrlichesle0202rosc/page/n403/mode/1up					
RLM07702	Mekisteus 1	character	2.2	32	1896	2564		2564	Schirmer				article	https://www.archive.org/details/ausfhrlichesle0202rosc/page/n403/mode/1up					
RLM07703	Mekisteus 2	character	2.2	32	1896	2564		2564	Schirmer				article	https://www.archive.org/details/ausfhrlichesle0202rosc/page/n403/mode/1up					
RLM07704	Mekisteus 3	character	2.2	32	1896	2564		2564	Schirmer				article	https://www.archive.org/details/ausfhrlichesle0202rosc/page/n403/mode/1up					
RLM07705	Mekisteus 4	character	2.2	32	1896	2564		2564	Schirmer	Drexler			article	https://www.archive.org/details/ausfhrlichesle0202rosc/page/n403/mode/1up					
RLM07706	Mekistophonos	character	2.2	32	1896	2564		2564	Stoll				article	https://www.archive.org/details/ausfhrlichesle0202rosc/page/n403/mode/1up					
RLM07707	Mekon	character	2.2	32	1896	2564		2564	Stoll	Drexler			article	https://www.archive.org/details/ausfhrlichesle0202rosc/page/n403/mode/1up					
RLM07708	Mela	nymph	2.2	32	1896	2564		2564	Höfer				article	https://www.archive.org/details/ausfhrlichesle0202rosc/page/n403/mode/1up					
RLM07709	Melaina 1	character	2.2	32	1896	2564	2566	2564–2566	Drexler	Weniger			article	https://www.archive.org/details/ausfhrlichesle0202rosc/page/n403/mode/1up					
RLM07710	Melaina 2	epithet	2.2	32	1896	2566		2566	Höfer				article	https://www.archive.org/details/ausfhrlichesle0202rosc/page/n404/mode/1up					
RLM07711	Melaina 3	epithet	2.2	32	1896	2566	2567	2566–2567	Drexler				article	https://www.archive.org/details/ausfhrlichesle0202rosc/page/n404/mode/1up					
RLM07712	Melaineus	character	2.2	32	1896	2567		2567	Stoll				article	https://www.archive.org/details/ausfhrlichesle0202rosc/page/n405/mode/1up					
RLM07713	Melainis	epithet	2.2	32	1896	2567		2567	Weniger	Drexler			article	https://www.archive.org/details/ausfhrlichesle0202rosc/page/n405/mode/1up					
RLM07714	Melakre, Melacr		2.2	32	1896	2567		2567	Deecke				cross-reference	https://www.archive.org/details/ausfhrlichesle0202rosc/page/n405/mode/1up				Meliacr	
RLM07715	Melampus 1	character	2.2	32	1896	2567	2573	2567–2573	Wolff	Drexler	Höfer		article	https://www.archive.org/details/ausfhrlichesle0202rosc/page/n405/mode/1up					
RLM07716	Melampus 2	character	2.2	32	1896	2573		2573	Wolff				article	https://www.archive.org/details/ausfhrlichesle0202rosc/page/n408/mode/1up					
RLM07717	Melampus 3	character	2.2	32	1896	2573		2573	Wolff				article	https://www.archive.org/details/ausfhrlichesle0202rosc/page/n408/mode/1up					
RLM07718	Melampus 4	character	2.2	32	1896	2573		2573	Wolff				article	https://www.archive.org/details/ausfhrlichesle0202rosc/page/n408/mode/1up					
RLM07719	Melampygos	character	2.2	32	1896	2574		2574	Stoll	Drexler			article	https://www.archive.org/details/ausfhrlichesle0202rosc/page/n408/mode/1up					
RLM07720	Melanaigis 1	epithet	2.2	32	1896	2574	2575	2574–2575	Stoll	Drexler			article	https://www.archive.org/details/ausfhrlichesle0202rosc/page/n408/mode/1up					
RLM07721	Melanaigis 2	epithet	2.2	32	1896	2575		2575	Stoll				article	https://www.archive.org/details/ausfhrlichesle0202rosc/page/n409/mode/1up					
RLM07722	Melanchaites 1	centaur	2.2	32	1896	2575		2575	Stoll				article	https://www.archive.org/details/ausfhrlichesle0202rosc/page/n409/mode/1up					
RLM07723	Melanchaites 2	dog	2.2	32	1896	2575		2575	Stoll				article	https://www.archive.org/details/ausfhrlichesle0202rosc/page/n409/mode/1up					
RLM07724	Melanchaites 3	epithet	2.2	32	1896	2575		2575	Höfer				article	https://www.archive.org/details/ausfhrlichesle0202rosc/page/n409/mode/1up					
RLM07725	Melanchraina	epithet	2.2	32	1896	2575		2575	Höfer				article	https://www.archive.org/details/ausfhrlichesle0202rosc/page/n409/mode/1up					
RLM07726	Melanchros	character	2.2	32	1896	2575		2575	Höfer				article	https://www.archive.org/details/ausfhrlichesle0202rosc/page/n409/mode/1up					
RLM07727	Melaneus 1	centaur	2.2	32	1896	2575	2576	2575–2576	Stoll				article	https://www.archive.org/details/ausfhrlichesle0202rosc/page/n409/mode/1up					
RLM07728	Melaneus 2	character	2.2	32	1896	2576		2576	Stoll				article	https://www.archive.org/details/ausfhrlichesle0202rosc/page/n409/mode/1up					
RLM07729	Melaneus 3	character	2.2	32	1896	2576		2576	Stoll	Drexler			article	https://www.archive.org/details/ausfhrlichesle0202rosc/page/n409/mode/1up					
RLM07730	Melaneus 4	character	2.2	32	1896	2576		2576	Stoll				article	https://www.archive.org/details/ausfhrlichesle0202rosc/page/n409/mode/1up					
RLM07731	Melaneus 5	character	2.2	32	1896	2576		2576	Stoll				article	https://www.archive.org/details/ausfhrlichesle0202rosc/page/n409/mode/1up					
RLM07732	Melaneus 6	character	2.2	32	1896	2576		2576	Stoll				article	https://www.archive.org/details/ausfhrlichesle0202rosc/page/n409/mode/1up					
RLM07733	Melaneus 7	dog	2.2	32	1896	2576		2576	Stoll				article	https://www.archive.org/details/ausfhrlichesle0202rosc/page/n409/mode/1up					
RLM07734	Melanion		2.2	32	1896	2576		2576					cross-reference	https://www.archive.org/details/ausfhrlichesle0202rosc/page/n409/mode/1up				Meilanion	
RLM07735	Melanippe 1	character	2.2	32	1896	2576		2576	Stoll	Roscher	Drexler		article	https://www.archive.org/details/ausfhrlichesle0202rosc/page/n409/mode/1up					
RLM07736	Melanippe 2	character	2.2	32	1896	2576	2577	2576–2577	Stoll				article	https://www.archive.org/details/ausfhrlichesle0202rosc/page/n409/mode/1up					
RLM07737	Melanippe 3	character	2.2	32	1896	2577		2577	Stoll				article	https://www.archive.org/details/ausfhrlichesle0202rosc/page/n410/mode/1up					
RLM07738	Melanippe 4	character	2.2	32	1896	2577		2577	Stoll	Höfer			article	https://www.archive.org/details/ausfhrlichesle0202rosc/page/n410/mode/1up					
RLM07739	Melanippos 1	character	2.2	32	1896	2577		2577	Stoll				article	https://www.archive.org/details/ausfhrlichesle0202rosc/page/n410/mode/1up					
RLM07740	Melanippos 2	character	2.2	32	1896	2577	2580	2577–2580	Stoll	Drexler			article	https://www.archive.org/details/ausfhrlichesle0202rosc/page/n410/mode/1up					
RLM07741	Melanippos 3	character	2.2	32	1896	2580		2580	Stoll				article	https://www.archive.org/details/ausfhrlichesle0202rosc/page/n411/mode/1up					
RLM07742	Melanippos 4	character	2.2	32	1896	2580		2580	Stoll	Drexler			article	https://www.archive.org/details/ausfhrlichesle0202rosc/page/n411/mode/1up					
RLM07743	Melanippos 5	character	2.2	32	1896	2580		2580	Stoll	Drexler			article	https://www.archive.org/details/ausfhrlichesle0202rosc/page/n411/mode/1up					
RLM07744	Melanippos 6	character	2.2	32	1896	2580		2580	Stoll				article	https://www.archive.org/details/ausfhrlichesle0202rosc/page/n411/mode/1up					
RLM07745	Melanippos 7	character	2.2	32	1896	2580		2580	Stoll				article	https://www.archive.org/details/ausfhrlichesle0202rosc/page/n411/mode/1up					
RLM07746	Melanippos 8	character	2.2	32	1896	2580		2580	Stoll				article	https://www.archive.org/details/ausfhrlichesle0202rosc/page/n411/mode/1up					
RLM07747	Melanippos 9	character	2.2	32	1896	2580		2580	Stoll				article	https://www.archive.org/details/ausfhrlichesle0202rosc/page/n411/mode/1up					
RLM07748	Melanippos 10	character	2.2	32	1896	2580		2580	Stoll				article	https://www.archive.org/details/ausfhrlichesle0202rosc/page/n411/mode/1up					
RLM07749	Melanippos 11	character	2.2	32	1896	2580		2580	Stoll				article	https://www.archive.org/details/ausfhrlichesle0202rosc/page/n411/mode/1up					
RLM07750	Melanis	character	2.2	32	1896	2580		2580	Stoll				article	https://www.archive.org/details/ausfhrlichesle0202rosc/page/n411/mode/1up					
RLM07751	Melankraira	character	2.2	32	1896	2580	2581	2580–2581	Drexler				article	https://www.archive.org/details/ausfhrlichesle0202rosc/page/n411/mode/1up					
RLM07752	Melanope 1	character	2.2	32	1896	2581		2581	Stoll				article	https://www.archive.org/details/ausfhrlichesle0202rosc/page/n412/mode/1up					
RLM07753	Melanope 2	centaur	2.2	32	1896	2581		2581	Stoll				article	https://www.archive.org/details/ausfhrlichesle0202rosc/page/n412/mode/1up					
RLM07754	Melanopos	character	2.2	32	1896	2581		2581	Stoll	Höfer	Drexler		article	https://www.archive.org/details/ausfhrlichesle0202rosc/page/n412/mode/1up					
RLM07755	Melantheia 1	character	2.2	32	1896	2581		2581	Weniger				article	https://www.archive.org/details/ausfhrlichesle0202rosc/page/n412/mode/1up					
RLM07756	Melantheia 2	character	2.2	32	1896	2581	2582	2581–2582	Weniger				article	https://www.archive.org/details/ausfhrlichesle0202rosc/page/n412/mode/1up					
RLM07757	Melanthios 1	character	2.2	32	1896	2582		2582	Stoll				article	https://www.archive.org/details/ausfhrlichesle0202rosc/page/n412/mode/1up					
RLM07758	Melanthios 2	character	2.2	32	1896	2582		2582	Stoll				article	https://www.archive.org/details/ausfhrlichesle0202rosc/page/n412/mode/1up					
RLM07759	Melanthios 3	character	2.2	32	1896	2582		2582	Stoll	Höfer	Drexler		article	https://www.archive.org/details/ausfhrlichesle0202rosc/page/n412/mode/1up					
RLM07760	Melanthios 4	character	2.2	32	1896	2582		2582	Stoll				article	https://www.archive.org/details/ausfhrlichesle0202rosc/page/n412/mode/1up					
RLM07761	Melanthios 5	character	2.2	32	1896	2582		2582	Stoll				cross-reference	https://www.archive.org/details/ausfhrlichesle0202rosc/page/n412/mode/1up				Melanthos	
RLM07762	Mela(n)thios	epithet	2.2	32	1896	2582	2583	2582–2583	Höfer	Drexler			article	https://www.archive.org/details/ausfhrlichesle0202rosc/page/n412/mode/1up					
RLM07763	Melantho 1	character	2.2	32	1896	2583		2583	Weniger				article	https://www.archive.org/details/ausfhrlichesle0202rosc/page/n413/mode/1up					
RLM07764	Melantho 2	character	2.2	32	1896	2583		2583	Drexler				article	https://www.archive.org/details/ausfhrlichesle0202rosc/page/n413/mode/1up					
RLM07765	Melantho 3	character	2.2	32	1896	2583		2583	Roscher				article	https://www.archive.org/details/ausfhrlichesle0202rosc/page/n413/mode/1up					
RLM07766	Melanthos 1	character	2.2	32	1896	2583	2584	2583–2584	Stoll	Drexler			article	https://www.archive.org/details/ausfhrlichesle0202rosc/page/n413/mode/1up					
RLM07767	Melanthos 2	character	2.2	32	1896	2584		2584	Stoll	Drexler	Höfer		article	https://www.archive.org/details/ausfhrlichesle0202rosc/page/n413/mode/1up					
RLM07768	Melanthos 3	character	2.2	32	1896	2584		2584	Stoll				article	https://www.archive.org/details/ausfhrlichesle0202rosc/page/n413/mode/1up					
RLM07769	Melanthos 4	epithet	2.2	32	1896	2584		2584	Stoll	Höfer	Drexler		article	https://www.archive.org/details/ausfhrlichesle0202rosc/page/n413/mode/1up					
RLM07770	Melantia	deity	2.2	32	1896	2584		2584	Höfer				article	https://www.archive.org/details/ausfhrlichesle0202rosc/page/n413/mode/1up					
RLM07771	Melantios	character	2.2	32	1896	2584		2584	Stoll				article	https://www.archive.org/details/ausfhrlichesle0202rosc/page/n413/mode/1up					
RLM07772	Melas 1	character	2.2	32	1896	2584		2584	Stoll				article	https://www.archive.org/details/ausfhrlichesle0202rosc/page/n413/mode/1up					
RLM07773	Melas 2	character	2.2	32	1896	2584		2584	Stoll				article	https://www.archive.org/details/ausfhrlichesle0202rosc/page/n413/mode/1up					
RLM07774	Melas 3	character	2.2	32	1896	2584		2584	Stoll	Höfer			article	https://www.archive.org/details/ausfhrlichesle0202rosc/page/n413/mode/1up					
RLM07775	Melas 4	character	2.2	32	1896	2585		2585	Stoll				article	https://www.archive.org/details/ausfhrlichesle0202rosc/page/n414/mode/1up					
RLM07776	Melas 5	character	2.2	32	1896	2585		2585	Stoll				article	https://www.archive.org/details/ausfhrlichesle0202rosc/page/n414/mode/1up					
RLM07777	Melas 6	character	2.2	32	1896	2585		2585	Stoll				article	https://www.archive.org/details/ausfhrlichesle0202rosc/page/n414/mode/1up					
RLM07778	Melas 7	character	2.2	32	1896	2585		2585	Stoll				article	https://www.archive.org/details/ausfhrlichesle0202rosc/page/n414/mode/1up					
RLM07779	Melas 8		2.2	32	1896	2585		2585	Stoll				cross-reference	https://www.archive.org/details/ausfhrlichesle0202rosc/page/n414/mode/1up				Melaneus 3	
RLM07780	Melas 9	character	2.2	32	1896	2585		2585	Stoll	Drexler			article	https://www.archive.org/details/ausfhrlichesle0202rosc/page/n414/mode/1up					
RLM07781	Melas 10	character	2.2	32	1896	2585		2585	Stoll				article	https://www.archive.org/details/ausfhrlichesle0202rosc/page/n414/mode/1up					
RLM07782	Melas 11	character	2.2	32	1896	2585		2585	Stoll				article	https://www.archive.org/details/ausfhrlichesle0202rosc/page/n414/mode/1up					
RLM07783	Melas 12	deity	2.2	32	1896	2585	2586	2585–2586	Drexler				article	https://www.archive.org/details/ausfhrlichesle0202rosc/page/n414/mode/1up					
RLM07784	Melas 13	epithet	2.2	32	1896	2586		2586	Stoll				cross-reference	https://www.archive.org/details/ausfhrlichesle0202rosc/page/n414/mode/1up				Melaina	
RLM07785	Mēlas	character	2.2	32	1896	2586		2586	Stoll				article	https://www.archive.org/details/ausfhrlichesle0202rosc/page/n414/mode/1up					
RLM07786	Meleagrides	collective_creature	2.2	32	1896	2586	2591	2586–2591	Holland	Drexler			article	https://www.archive.org/details/ausfhrlichesle0202rosc/page/n414/mode/1up					
RLM07787	Meleagros	character	2.2	32	1896	2591	2622	2591–2622	Kuhnert				article	https://www.archive.org/details/ausfhrlichesle0202rosc/page/n417/mode/1up					
RLM07788	Meleia	epithet	2.2	32	1896	2622		2622	Drexler				article	https://www.archive.org/details/ausfhrlichesle0202rosc/page/n432/mode/1up					
RLM07789	Meleie	nymph	2.2	32	1896	2622		2622	Höfer				article	https://www.archive.org/details/ausfhrlichesle0202rosc/page/n432/mode/1up					
RLM07790	Meleios	epithet	2.2	32	1896	2622		2622	Stoll				article	https://www.archive.org/details/ausfhrlichesle0202rosc/page/n432/mode/1up					
RLM07791	Meleos?	character	2.2	32	1896	2622		2622	Roscher				article	https://www.archive.org/details/ausfhrlichesle0202rosc/page/n432/mode/1up					
RLM07792	Melerpanta	character	2.2	32	1896	2622	2626	2622–2626	Peter				article	https://www.archive.org/details/ausfhrlichesle0202rosc/page/n432/mode/1up					
RLM07793	Meles 1	character	2.2	32	1896	2626		2626	Stoll	Drexler			article	https://www.archive.org/details/ausfhrlichesle0202rosc/page/n434/mode/1up					
RLM07794	Meles 2	river	2.2	32	1896	2626	2627	2626–2627	Stoll	Höfer	Drexler		article	https://www.archive.org/details/ausfhrlichesle0202rosc/page/n434/mode/1up					
RLM07795	Meles 3	character	2.2	32	1896	2627	2628	2627–2628	Stoll				article	https://www.archive.org/details/ausfhrlichesle0202rosc/page/n435/mode/1up					
RLM07796	Melesocus	deity	2.2	32	1896	2628		2628	Peter	Höfer			article	https://www.archive.org/details/ausfhrlichesle0202rosc/page/n435/mode/1up					
RLM07797	Melete	deity	2.2	32	1896	2628		2628	Stoll	Höfer			article	https://www.archive.org/details/ausfhrlichesle0202rosc/page/n435/mode/1up					
RLM07798	Meletosa	deity	2.2	32	1896	2628		2628	Höfer				article	https://www.archive.org/details/ausfhrlichesle0202rosc/page/n435/mode/1up					
